<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;251128;0;6822.52;6850.86;6819.75;6849.09;0
SPX;D;251201;0;6812.3;6843.65;6799.94;6812.63;0
SPX;D;251202;0;6830.96;6851.55;6806.71;6829.37;0
SPX;D;251203;0;6815.29;6862.42;6810.43;6849.72;0
SPX;D;251204;0;6866.47;6866.47;6827.12;6857.12;0
SPX;D;251205;0;6866.32;6895.78;6858.29;6870.4;0
SPX;D;251208;0;6875.2;6878.27;6827.19;6846.51;0
SPX;D;251209;0;6840.61;6864.92;6837.43;6840.51;0
SPX;D;251210;0;6833.49;6900.67;6824.69;6886.68;0
SPX;D;251211;0;6861.3;6903.46;6833.45;6901.0;0
SPX;D;251212;0;6886.85;6899.85;6801.79;6827.41;0
SPX;D;251215;0;6860.19;6861.59;6801.49;6816.51;0
SPX;D;251216;0;6800.12;6819.27;6759.74;6800.26;0
SPX;D;251217;0;6802.88;6812.26;6720.43;6721.43;0
SPX;D;251218;0;6778.06;6816.13;6758.5;6774.76;0
SPX;D;251219;0;6792.62;6840.02;6792.62;6834.5;0
SPX;D;251222;0;6865.21;6882.03;6855.74;6878.49;0
SPX;D;251223;0;6872.41;6910.88;6868.81;6909.79;0
SPX;D;251224;0;6904.91;6937.32;6904.91;6932.05;0
SPX;D;251226;0;6936.02;6945.77;6921.6;6929.94;0
SPX;D;251229;0;6903.6;6920.21;6888.76;6905.74;0
SPX;D;251230;0;6900.44;6913.25;6893.47;6896.24;0
SPX;D;251231;0;6898.82;6901.42;6844.55;6845.5;0
SPX;D;260102;0;6878.11;6894.87;6824.31;6858.47;0
SPX;D;260105;0;6892.19;6920.38;6891.56;6902.05;0
SPX;D;260106;0;6908.03;6948.69;6904.02;6944.82;0
SPX;D;260107;0;6945.07;6965.69;6919.19;6920.93;0
SPX;D;260108;0;6914.11;6931.28;6899.33;6921.46;0
SPX;D;260109;0;6927.83;6978.36;6917.64;6966.28;0
SPX;D;260112;0;6944.12;6986.33;6934.07;6977.27;0
SPX;D;260113;0;6977.41;6985.83;6938.77;6963.74;0
SPX;D;260114;0;6937.41;6941.3;6885.74;6926.6;0
SPX;D;260115;0;6969.46;6979.34;6937.93;6944.47;0
SPX;D;260116;0;6960.54;6967.3;6925.09;6940.01;0
SPX;D;260120;0;6865.24;6871.17;6789.05;6796.86;0
SPX;D;260121;0;6810.71;6910.39;6804.96;6875.62;0
SPX;D;260122;0;6914.44;6934.75;6893.62;6913.35;0
SPX;D;260123;0;6907.85;6932.96;6895.5;6915.61;0
SPX;D;260126;0;6923.23;6964.66;6921.6;6950.23;0
SPX;D;260127;0;6965.96;6988.82;6958.83;6978.6;0
SPX;D;260128;0;7002.0;7002.28;6963.46;6978.03;0
SPX;D;260129;0;6977.74;6992.84;6870.8;6969.01;0
SPX;D;260130;0;6947.27;6964.09;6893.48;6939.03;0
SPX;D;260202;0;6916.64;6991.92;6914.34;6976.44;0
SPX;D;260203;0;6985.45;6993.08;6862.05;6917.81;0
SPX;D;260204;0;6924.5;6936.09;6838.8;6882.72;0
SPX;D;260205;0;6837.39;6857.85;6780.13;6798.4;0
SPX;D;260206;0;6816.74;6944.89;6816.74;6932.3;0
SPX;D;260209;0;6917.26;6980.1;6905.87;6964.82;0
SPX;D;260210;0;6974.49;6986.83;6937.53;6941.81;0
SPX;D;260211;0;6976.48;6993.48;6911.97;6941.47;0
SPX;D;260212;0;6957.54;6973.22;6824.04;6832.76;0
SPX;D;260213;0;6834.27;6881.96;6794.55;6836.17;0
SPX;D;260217;0;6819.86;6866.99;6775.5;6843.22;0
SPX;D;260218;0;6855.48;6909.12;6849.66;6881.31;0
SPX;D;260219;0;6861.34;6879.12;6833.06;6861.89;0
SPX;D;260220;0;6843.26;6915.86;6836.33;6909.51;0
SPX;D;260223;0;6901.25;6916.96;6819.82;6837.75;0
SPX;D;260224;0;6837.37;6899.17;6815.43;6890.07;0
SPX;D;260225;0;6915.15;6952.51;6915.15;6946.13;0
SPX;D;260226;0;6944.74;6947.25;6859.73;6908.86;0
SPX;D;260227;0;6856.54;6882.96;6831.74;6878.88;0
SPX;D;260302;0;6824.36;6901.01;6796.85;6881.62;0
SPX;D;260303;0;6800.26;6840.05;6710.42;6816.63;0
SPX;D;260304;0;6831.69;6885.94;6811.64;6869.5;0
SPX;D;260305;0;6851.08;6870.43;6770.78;6830.71;0
SPX;D;260306;0;6769.03;6773.42;6711.56;6740.02;0
SPX;D;260309;0;6699.8;6810.44;6636.04;6795.99;0
SPX;D;260310;0;6796.56;6845.08;6759.74;6781.48;0
SPX;D;260311;0;6790.09;6811.15;6745.59;6775.8;0
SPX;D;260312;0;6740.88;6740.88;6670.4;6672.62;0
SPX;D;260313;0;6673.49;6733.3;6623.92;6632.19;0
SPX;D;260316;0;6674.37;6729.79;6674.37;6699.38;0
SPX;D;260317;0;6722.35;6754.3;6710.8;6716.09;0
SPX;D;260318;0;6697.16;6705.18;6621.66;6624.7;0
SPX;D;260319;0;6583.12;6636.74;6557.82;6606.49;0
SPX;D;260320;0;6594.66;6594.66;6473.52;6506.48;0
SPX;D;260323;0;6574.96;6651.62;6565.55;6581.0;0
SPX;D;260324;0;6552.09;6595.75;6525.11;6556.37;0
SPX;D;260325;0;6598.35;6633.94;6568.41;6591.9;0
SPX;D;260326;0;6555.86;6573.22;6473.79;6477.16;0
SPX;D;260327;0;6453.89;6453.89;6356.08;6368.85;0
SPX;D;260330;0;6403.37;6427.31;6316.91;6343.72;0
SPX;D;260331;0;6395.88;6539.05;6395.88;6528.52;0
SPX;D;260401;0;6556.56;6609.67;6554.29;6575.32;0
SPX;D;260402;0;6512.61;6601.91;6474.94;6582.69;0
SPX;D;260406;0;6587.66;6618.13;6579.72;6611.83;0
SPX;D;260407;0;6601.93;6618.26;6534.55;6616.85;0
SPX;D;260408;0;6754.36;6793.5;6740.28;6782.81;0
SPX;D;260409;0;6783.69;6835.31;6761.55;6824.66;0
SPX;D;260410;0;6839.24;6845.77;6808.46;6816.89;0
SPX;D;260413;0;6806.47;6887.0;6790.02;6886.24;0
SPX;D;260414;0;6910.2;6969.42;6905.17;6967.38;0
SPX;D;260415;0;6978.17;7026.24;6967.13;7022.95;0
SPX;D;260416;0;7037.78;7051.23;7008.52;7041.28;0
SPX;D;260417;0;7074.55;7147.52;7074.55;7126.06;0
SPX;D;260420;0;7117.05;7122.65;7084.41;7109.14;0
SPX;D;260421;0;7122.64;7137.27;7050.2;7064.01;0
SPX;D;260422;0;7102.91;7138.64;7102.91;7137.9;0
SPX;D;260423;0;7118.8;7147.78;7046.55;7108.4;0
SPX;D;260424;0;7136.48;7168.59;7112.82;7165.08;0
SPX;D;260427;0;7152.72;7178.74;7146.72;7173.91;0
SPX;D;260428;0;7133.74;7152.52;7115.17;7138.8;0
SPX;D;260429;0;7131.61;7145.63;7107.86;7135.95;0
SPX;D;260430;0;7161.75;7219.83;7126.15;7209.01;0
