<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;201001;000000;3385.87;3397.18;3361.39;3380.8;21691
SPX;D;201002;000000;3338.94;3369.1;3323.69;3348.44;21861
SPX;D;201005;000000;3367.27;3409.57;3367.27;3408.63;20659
SPX;D;201006;000000;3408.74;3431.56;3354.54;3360.95;21246
SPX;D;201007;000000;3384.56;3426.26;3384.56;3419.45;20811
SPX;D;201008;000000;3434.28;3447.28;3428.15;3446.83;20666
SPX;D;201009;000000;3459.67;3482.34;3458.07;3477.13;20634
SPX;D;201012;000000;3500.02;3549.85;3499.61;3534.22;21645
SPX;D;201013;000000;3534.01;3534.01;3500.86;3511.93;21911
SPX;D;201014;000000;3514.91;3527.94;3480.55;3488.67;21523
SPX;D;201015;000000;3453.72;3489.08;3440.89;3483.34;21276
SPX;D;201016;000000;3493.5;3515.76;3480.45;3483.81;21076
SPX;D;201019;000000;3493.66;3502.42;3419.93;3426.92;21471
SPX;D;201020;000000;3439.38;3476.93;3435.65;3443.12;21625
SPX;D;201021;000000;3439.91;3464.86;3433.06;3435.56;21543
SPX;D;201022;000000;3438.5;3460.53;3415.34;3453.49;21330
SPX;D;201023;000000;3464.9;3466.46;3440.45;3465.39;20870
SPX;D;201026;000000;3441.42;3441.42;3364.86;3400.97;21698
SPX;D;201027;000000;3403.15;3409.51;3388.71;3390.68;21340
SPX;D;201028;000000;3332.19;3336.35;3269.55;3271.03;21841
SPX;D;201029;000000;3277.65;3341.05;3259.82;3310.11;21771
SPX;D;201030;000000;3290.77;3304.93;3233.94;3269.96;22190
SPX;D;201102;000000;3305.24;3330.14;3279.74;3310.24;21842
SPX;D;201103;000000;3336.25;3389.49;3336.25;3369.02;21603
SPX;D;201104;000000;3417.09;3486.25;3405.17;3443.44;22112
SPX;D;201105;000000;3485.74;3529.05;3485.74;3510.45;21668
SPX;D;201106;000000;3508.34;3521.51;3484.34;3509.44;21437
SPX;D;201109;000000;3605.11;3645.99;3547.48;3550.5;19411
SPX;D;201110;000000;3540.73;3557.22;3511.91;3545.53;20535
SPX;D;201111;000000;3563.22;3581.16;3557;3572.66;21015
SPX;D;201112;000000;3562.67;3569.02;3518.58;3537.01;21580
SPX;D;201113;000000;3552.57;3593.66;3552.57;3585.15;21101
SPX;D;201116;000000;3600.16;3627.66;3600.16;3626.91;21100
SPX;D;201117;000000;3610.31;3623.11;3588.68;3609.53;21025
SPX;D;201118;000000;3612.09;3619.09;3567.53;3567.79;20921
SPX;D;201119;000000;3559.41;3585.22;3543.84;3581.87;20873
SPX;D;201120;000000;3579.31;3581.23;3556.89;3557.54;20354
SPX;D;201123;000000;3566.82;3589.81;3552.77;3577.59;21116
SPX;D;201124;000000;3594.52;3642.31;3594.52;3635.41;21205
SPX;D;201125;000000;3635.5;3635.5;3617.76;3629.65;20722
SPX;D;201127;000000;3641.76;3644.31;3629.33;3638.35;11306
SPX;D;201130;000000;3631.11;3633.17;3594.39;3621.63;21224
SPX;D;201201;000000;3645.87;3678.45;3645.87;3662.45;37616
SPX;D;201202;000000;3653.78;3670.96;3644.84;3669.01;36988
SPX;D;201203;000000;3668.28;3682.73;3657.17;3666.72;36596
SPX;D;201204;000000;3670.94;3699.2;3670.94;3699.12;36084
SPX;D;201207;000000;3694.73;3697.41;3678.88;3691.96;36163
SPX;D;201208;000000;3681;3708.45;3678.83;3702.25;36368
SPX;D;201209;000000;3708.66;3712.39;3660.54;3672.82;38151
SPX;D;201210;000000;3655.77;3678.49;3645.18;3668.1;37379
SPX;D;201211;000000;3656.08;3665.91;3633.4;3663.46;37111
SPX;D;201214;000000;3675.27;3697.61;3645.84;3647.49;37339
SPX;D;201215;000000;3666.41;3695.29;3659.62;3694.62;37181
SPX;D;201216;000000;3698.17;3711.27;3688.57;3701.17;36804
SPX;D;201217;000000;3713.65;3725.12;3710.87;3722.48;36120
SPX;D;201218;000000;3723.98;3726.7;3685.84;3709.41;36601
SPX;D;201221;000000;3665.78;3702.9;3636.48;3694.92;34562
SPX;D;201222;000000;3696.91;3698.26;3676.16;3687.26;37256
SPX;D;201223;000000;3693.42;3711.24;3689.28;3690.01;35553
SPX;D;201224;000000;3694.03;3703.82;3689.32;3703.06;22585
SPX;D;201228;000000;3723.03;3740.51;3723.03;3735.36;36778
SPX;D;201229;000000;3754.72;3756.12;3723.31;3727.39;37395
SPX;D;201230;000000;3736.19;3744.63;3730.21;3732.04;36407
SPX;D;201231;000000;3733.27;3760.2;3726.88;3756.07;36468
